run_dir,Platform,Device,Algorithm,Threads,Signal_Length,Filter_Length,Backend,N_FFT,Banks,Channels,dmc_freq,over_voltage,policy6_freq_min,Config_Name,emc_max_freq,cpu_freq,Governor,cores_online,governor,dmc_governor,over_voltage_min,gpu_freq_min,gpu_governor,cpu_freq_min,arm_freq_min,cpu_freq_max,policy4_freq_min,policy6_freq,dmc_freq_max,arm_freq,core_freq,core_freq_min,policy0_freq,policy4_freq_max,policy0_freq_min,TestName,cpu_governor,v3d_freq_min,policy0_freq_max,Config_ID,Device,gpu_freq_max,gpu_freq,dmc_freq_min,policy6_freq_max,policy4_freq,v3d_freq,conv_avg_ms,total_exec_ms,Kernel Runtime,Region of Interest,idle_power_w,run_power_w
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq1500\run5,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1500,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,60632.688056,5325.533916,5325.535771,2.753333333333333,3.58
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq1500\run6,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1500,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,60572.338908,5322.662538,5322.664345,2.6666666666666665,3.608333333333334
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq1600\run1,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1600,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,62056.278519,4999.33619,4999.338038,3.1666666666666665,4.046666666666666
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq1600\run2,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1600,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,66914.060442,4996.481805,4996.483849,3.1266666666666665,3.9960000000000004
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq1600\run3,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1600,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,61894.404555,5000.120167,5000.121857,3.12,4.016
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq1600\run4,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1600,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,61946.131963,5000.354645,5000.35696,3.1333333333333333,4.024
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq1600\run5,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1600,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,61878.141463,4997.551604,4997.553467,3.12,3.984
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq1600\run6,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1600,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,61880.14287,4997.764967,4997.766675,3.1600000000000006,4.041666666666667
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq1700\run1,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1700,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,67913.3667,4709.198253,4709.200053,3.14,4.132
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq1700\run2,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1700,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,62996.491092,4706.833949,4706.835764,3.18,4.212
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq1700\run3,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1700,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,58356.156428,4710.806871,4710.808945,3.1533333333333338,4.192
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq1700\run4,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1700,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,58299.089447,4708.694594,4708.696242,3.1733333333333333,4.1
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq1700\run5,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1700,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,62985.941185,4706.291119,4706.29286,3.12,4.135999999999999
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq1700\run6,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1700,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,58360.763317,4711.363353,4711.365301,3.22,4.168
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq1800\run1,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1800,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,59727.894112,4449.98516,4449.986808,3.1533333333333338,4.224
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq1800\run2,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1800,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,59583.697335,4449.747327,4449.749171,3.193333333333334,4.189473684210526
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq1800\run3,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1800,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,59574.096298,4450.74386,4450.745494,3.1533333333333338,4.254166666666666
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq1800\run4,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1800,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,59599.67578,4448.697423,4448.69919,3.2,4.18
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq1800\run5,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1800,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,68471.434941,4449.355753,4449.357382,3.2133333333333334,4.1625000000000005
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq1800\run6,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1800,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,59573.165908,4450.912986,4450.914649,3.1333333333333333,4.196000000000001
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq1900\run1,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1900,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,60949.137945,4223.459557,4223.461416,3.14,4.392
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq1900\run2,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1900,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,56500.123874,4220.464531,4220.466497,3.2,4.2105263157894735
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq1900\run3,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1900,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,60709.913778,4220.72029,4220.721757,3.12,4.216
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq1900\run4,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1900,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,60748.621353,4221.846924,4221.848831,3.1333333333333333,4.276
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq1900\run5,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1900,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,60728.441835,4221.589909,4221.591712,3.1333333333333333,4.212
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq1900\run6,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1900,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,56545.142819,4222.339994,4222.341668,3.106666666666667,4.2894736842105265
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2000\run1,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2000,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,57970.047169,4016.530868,4016.532746,3.1600000000000006,4.342105263157895
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2000\run2,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2000,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,57764.770225,4016.11136,4016.11279,3.1,4.2894736842105265
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2000\run3,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2000,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,61783.41324,4014.734479,4014.736009,3.1533333333333338,4.310526315789473
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2000\run4,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2000,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,57769.346465,4016.317057,4016.318594,3.1,4.2894736842105265
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2000\run5,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2000,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,57791.709521,4014.888376,4014.889965,3.1600000000000006,4.3315789473684205
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2000\run6,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2000,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,57797.019595,4016.84082,4016.842635,3.1600000000000006,4.268421052631578
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2100\run1,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2100,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,59102.061465,3827.059109,3827.061086,3.2133333333333334,4.411111111111111
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2100\run2,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2100,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,55107.476319,3829.347928,3829.349761,3.1733333333333333,4.427777777777778
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2100\run3,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2100,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,55071.802522,3829.04925,3829.050779,3.1733333333333333,4.4105263157894745
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2100\run4,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2100,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,55085.203819,3829.162083,3829.163646,3.18,4.463157894736842
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2100\run5,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2100,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,58874.022854,3825.345361,3825.346668,3.2333333333333334,4.442105263157895
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2100\run6,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2100,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,55101.41856,3828.665616,3828.667342,3.22,4.389473684210526
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2200\run1,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2200,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,56522.388782,3658.776001,3658.777979,3.1533333333333338,4.478947368421053
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2200\run2,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2200,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,56264.827392,3656.028227,3656.029787,3.1733333333333333,4.457894736842105
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2200\run3,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2200,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,56273.375299,3655.947868,3655.949564,3.1600000000000006,4.4526315789473685
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2200\run4,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2200,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,56304.430041,3656.149724,3656.151535,3.18,4.484210526315789
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2200\run5,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2200,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,56264.662541,3656.706949,3656.708624,3.12,4.426315789473684
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2200\run6,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2200,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,56304.47967,3656.150816,3656.152524,3.1266666666666665,4.473684210526316
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2300\run1,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2300,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,54096.024283,3501.21438,3501.21609,3.1733333333333333,4.573684210526316
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2300\run2,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2300,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,53873.003745,3500.403898,3500.405527,3.1533333333333338,4.515789473684211
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2300\run3,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2300,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,57400.601096,3502.991865,3502.993457,3.193333333333334,4.515789473684211
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2300\run4,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2300,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,57381.270632,3503.463457,3503.464946,3.1666666666666665,4.447368421052632
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2300\run5,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2300,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,57391.325133,3503.302513,3503.304172,3.1533333333333338,4.531578947368421
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2300\run6,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2300,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,53872.356819,3501.114498,3501.116831,3.1600000000000006,4.510526315789474
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2400\run1,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2400,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,55277.716281,3361.53189,3361.533476,3.6199999999999997,4.626315789473684
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2400\run2,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2400,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,58379.42928,3357.184124,3357.185665,3.2333333333333334,4.676923076923076
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2400\run3,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2400,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,55056.747393,3359.525465,3359.527357,3.186666666666667,4.584210526315789
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2400\run4,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2400,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,55082.31117,3361.040135,3361.041928,3.1666666666666665,4.626315789473684
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2400\run5,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2400,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,55049.094189,3359.738257,3359.740009,3.2133333333333334,4.557894736842105
bench_logs\2026-06-01\KMeans-OpenMP-PI-t1\arm_freq2400\run6,OpenMP,RaspberryPiComputeModule5,KMeans,1,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,2400,910,910,0,0,0,KMeans-OpenMP-PI-t1,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,55067.225782,3359.150354,3359.151857,3.2333333333333334,4.5777777777777775
bench_logs\2026-06-02\BFS-OpenMP-PI-t4\arm_freq1500\run1,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1500,910,910,0,0,0,BFS-OpenMP-PI-t4,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,100011.349644,7.666376,7.667118,2.7066666666666666,6.468421052631578
bench_logs\2026-06-02\BFS-OpenMP-PI-t4\arm_freq1500\run2,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1500,910,910,0,0,0,BFS-OpenMP-PI-t4,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,121051.696298,7.650966,7.651717,2.753333333333333,6.415789473684211
bench_logs\2026-06-02\BFS-OpenMP-PI-t4\arm_freq1500\run3,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1500,910,910,0,0,0,BFS-OpenMP-PI-t4,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,101011.883848,7.660292,7.661053,2.7866666666666666,6.468421052631578
bench_logs\2026-06-02\BFS-OpenMP-PI-t4\arm_freq1500\run4,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1500,910,910,0,0,0,BFS-OpenMP-PI-t4,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,102041.676902,7.663788,7.664559,2.7666666666666666,6.4526315789473685
bench_logs\2026-06-02\BFS-OpenMP-PI-t4\arm_freq1500\run5,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1500,910,910,0,0,0,BFS-OpenMP-PI-t4,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,111033.163433,7.663738,7.66445,2.813333333333333,6.457894736842105
bench_logs\2026-06-02\BFS-OpenMP-PI-t4\arm_freq1500\run6,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1500,910,910,0,0,0,BFS-OpenMP-PI-t4,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,105028.812641,7.665782,7.666462,2.9066666666666667,6.484210526315789
bench_logs\2026-06-02\BFS-OpenMP-PI-t4\arm_freq1600\run1,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1600,910,910,0,0,0,BFS-OpenMP-PI-t4,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,102042.200384,7.226535,7.22725,3.1666666666666665,6.6
bench_logs\2026-06-02\BFS-OpenMP-PI-t4\arm_freq1600\run2,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,1600,910,910,0,0,0,BFS-OpenMP-PI-t4,0,500,0,0,RaspberryPiComputeModule5,0,0,0,0,0,500,,107093.970251,7.255405,7.256153,3.1600000000000006,6.653846153846154
